id,project,session_id,timestamp,session_date,actor,code,category,superclass
164,Project_5,b8f4a23f6e39,2026-02-21T20:11:01.584Z,2026-02-21,AI,Comply,Execute,Action
164,Project_5,b8f4a23f6e39,2026-02-21T20:11:01.584Z,2026-02-21,AI,Investigate,Investigate,Action
164,Project_5,b8f4a23f6e39,2026-02-21T20:11:01.584Z,2026-02-21,AI,Plan,Plan,Repair
165,Project_5,b8f4a23f6e39,2026-02-21T20:21:33.191Z,2026-02-21,Human,Command,Command,Directive
165,Project_5,b8f4a23f6e39,2026-02-21T20:21:33.191Z,2026-02-21,Human,Frustration,Frustrate,Evaluative
165,Project_5,b8f4a23f6e39,2026-02-21T20:21:33.191Z,2026-02-21,Human,Specification,Specify,Directive
166,Project_5,b8f4a23f6e39,2026-02-21T20:21:35.748Z,2026-02-21,AI,Investigate,Investigate,Action
167,Project_5,b8f4a23f6e39,2026-02-21T20:28:45.867Z,2026-02-21,Human,Correction,Correct,Evaluative
167,Project_5,b8f4a23f6e39,2026-02-21T20:28:45.867Z,2026-02-21,Human,Specification,Specify,Directive
168,Project_5,b8f4a23f6e39,2026-02-21T20:28:59.132Z,2026-02-21,AI,Comply,Execute,Action
168,Project_5,b8f4a23f6e39,2026-02-21T20:28:59.132Z,2026-02-21,AI,Investigate,Investigate,Action
169,Project_5,b8f4a23f6e39,2026-02-21T20:29:50.153Z,2026-02-21,Human,Command,Command,Directive
170,Project_5,b8f4a23f6e39,2026-02-21T20:29:53.058Z,2026-02-21,AI,Execute,Execute,Action
171,Project_5,b8f4a23f6e39,2026-02-21T20:31:10.109Z,2026-02-21,Human,Frustration,Frustrate,Evaluative
172,Project_5,b8f4a23f6e39,2026-02-21T20:31:22.699Z,2026-02-21,Human,Command,Command,Directive
173,Project_5,b8f4a23f6e39,2026-02-21T20:34:52.778Z,2026-02-21,Human,Command,Command,Directive
173,Project_5,b8f4a23f6e39,2026-02-21T20:34:52.778Z,2026-02-21,Human,Frustration,Frustrate,Evaluative
174,Project_5,b8f4a23f6e39,2026-02-21T20:35:29.445Z,2026-02-21,AI,Execute,Execute,Action
175,Project_5,b8f4a23f6e39,2026-02-21T20:42:04.324Z,2026-02-21,Human,Command,Command,Directive
176,Project_5,b8f4a23f6e39,2026-02-21T20:42:09.276Z,2026-02-21,AI,Execute,Execute,Action
177,Project_5,b8f4a23f6e39,2026-02-21T20:46:02.967Z,2026-02-21,Human,Command,Command,Directive
178,Project_5,b8f4a23f6e39,2026-02-21T20:46:15.913Z,2026-02-21,AI,Execute,Execute,Action
179,Project_5,b8f4a23f6e39,2026-02-21T20:47:22.360Z,2026-02-21,Human,Command,Command,Directive
179,Project_5,b8f4a23f6e39,2026-02-21T20:47:22.360Z,2026-02-21,Human,Specification,Specify,Directive
180,Project_5,b8f4a23f6e39,2026-02-21T20:47:24.760Z,2026-02-21,AI,Investigate,Investigate,Action
181,Project_5,f1fb89eac4e4,2026-02-21T20:52:23.790Z,2026-02-21,Human,Context,Specify,Directive
181,Project_5,f1fb89eac4e4,2026-02-21T20:52:23.790Z,2026-02-21,Human,Direct,Command,Directive
181,Project_5,f1fb89eac4e4,2026-02-21T20:52:23.790Z,2026-02-21,Human,Specification,Specify,Directive
182,Project_5,b8f4a23f6e39,2026-02-21T20:52:23.791Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
183,Project_5,f1fb89eac4e4,2026-02-21T20:52:28.693Z,2026-02-21,AI,Investigate,Investigate,Action
184,Project_5,f1fb89eac4e4,2026-02-21T21:12:23.049Z,2026-02-21,Human,Verification,Verify,Evaluative
185,Project_5,f1fb89eac4e4,2026-02-21T21:12:31.852Z,2026-02-21,AI,Execute,Execute,Action
185,Project_5,f1fb89eac4e4,2026-02-21T21:12:31.852Z,2026-02-21,AI,Retry,Execute,Action
186,Project_5,f1fb89eac4e4,2026-02-21T21:25:49.760Z,2026-02-21,Human,Refinement,Refine,Evaluative
186,Project_5,f1fb89eac4e4,2026-02-21T21:25:49.760Z,2026-02-21,Human,Request,Request,Directive
187,Project_5,f1fb89eac4e4,2026-02-21T21:25:56.250Z,2026-02-21,AI,Investigate,Investigate,Action
187,Project_5,f1fb89eac4e4,2026-02-21T21:25:56.250Z,2026-02-21,AI,Plan,Plan,Repair
188,Project_5,f1fb89eac4e4,2026-02-21T21:27:34.371Z,2026-02-21,Human,Context,Specify,Directive
188,Project_5,f1fb89eac4e4,2026-02-21T21:27:34.371Z,2026-02-21,Human,Specification,Specify,Directive
189,Project_5,f1fb89eac4e4,2026-02-21T21:27:37.373Z,2026-02-21,AI,Plan,Plan,Repair
190,Project_5,f1fb89eac4e4,2026-02-21T21:34:39.167Z,2026-02-21,Human,Refinement,Refine,Evaluative
190,Project_5,f1fb89eac4e4,2026-02-21T21:34:39.167Z,2026-02-21,Human,Specification,Specify,Directive
191,Project_5,f1fb89eac4e4,2026-02-21T21:35:36.687Z,2026-02-21,AI,Investigate,Investigate,Action
191,Project_5,f1fb89eac4e4,2026-02-21T21:35:36.687Z,2026-02-21,AI,Plan,Plan,Repair
192,Project_5,f1fb89eac4e4,2026-02-21T21:45:51.591Z,2026-02-21,Human,Ask,Inquire,Metacognitive
193,Project_5,f1fb89eac4e4,2026-02-21T21:45:55.433Z,2026-02-21,AI,Execute,Execute,Action
194,Project_5,f1fb89eac4e4,2026-02-21T21:46:42.629Z,2026-02-21,Human,Command,Command,Directive
195,Project_5,f1fb89eac4e4,2026-02-21T21:46:45.494Z,2026-02-21,AI,Execute,Execute,Action
196,Project_5,f1fb89eac4e4,2026-02-21T21:47:28.334Z,2026-02-21,Human,Correction,Correct,Evaluative
196,Project_5,f1fb89eac4e4,2026-02-21T21:47:28.334Z,2026-02-21,Human,Specification,Specify,Directive
197,Project_5,f1fb89eac4e4,2026-02-21T21:47:32.068Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
198,Project_5,f1fb89eac4e4,2026-02-21T21:48:22.760Z,2026-02-21,Human,Command,Command,Directive
198,Project_5,f1fb89eac4e4,2026-02-21T21:48:22.760Z,2026-02-21,Human,Verification,Verify,Evaluative
199,Project_5,f1fb89eac4e4,2026-02-21T21:48:27.447Z,2026-02-21,AI,Investigate,Investigate,Action
199,Project_5,f1fb89eac4e4,2026-02-21T21:48:27.447Z,2026-02-21,AI,Plan,Plan,Repair
200,Project_5,f1fb89eac4e4,2026-02-21T21:50:05.275Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
201,Project_5,f1fb89eac4e4,2026-02-21T21:51:20.546Z,2026-02-21,Human,Request,Request,Directive
201,Project_5,f1fb89eac4e4,2026-02-21T21:51:20.546Z,2026-02-21,Human,Specification,Specify,Directive
202,Project_5,f1fb89eac4e4,2026-02-21T21:51:22.731Z,2026-02-21,AI,Investigate,Investigate,Action
203,Project_5,f1fb89eac4e4,2026-02-21T21:54:46.867Z,2026-02-21,Human,Command,Command,Directive
204,Project_5,f1fb89eac4e4,2026-02-21T21:55:14.994Z,2026-02-21,AI,Execute,Execute,Action
205,Project_5,f1fb89eac4e4,2026-02-21T22:07:04.394Z,2026-02-21,Human,Refinement,Refine,Evaluative
205,Project_5,f1fb89eac4e4,2026-02-21T22:07:04.394Z,2026-02-21,Human,Specification,Specify,Directive
206,Project_5,f1fb89eac4e4,2026-02-21T22:07:08.943Z,2026-02-21,AI,Execute,Execute,Action
207,Project_5,f1fb89eac4e4,2026-02-21T22:09:35.094Z,2026-02-21,Human,Refinement,Refine,Evaluative
208,Project_5,f1fb89eac4e4,2026-02-21T22:09:43.122Z,2026-02-21,AI,Investigate,Investigate,Action
209,Project_5,f1fb89eac4e4,2026-02-21T22:12:29.606Z,2026-02-21,Human,Correction,Correct,Evaluative
209,Project_5,f1fb89eac4e4,2026-02-21T22:12:29.606Z,2026-02-21,Human,Specification,Specify,Directive
210,Project_5,f1fb89eac4e4,2026-02-21T22:12:41.507Z,2026-02-21,AI,Comply,Execute,Action
210,Project_5,f1fb89eac4e4,2026-02-21T22:12:41.507Z,2026-02-21,AI,Investigate,Investigate,Action
211,Project_5,f1fb89eac4e4,2026-02-21T22:16:19.305Z,2026-02-21,Human,Correction,Correct,Evaluative
211,Project_5,f1fb89eac4e4,2026-02-21T22:16:19.305Z,2026-02-21,Human,Refinement,Refine,Evaluative
212,Project_5,f1fb89eac4e4,2026-02-21T22:16:57.879Z,2026-02-21,AI,Plan,Plan,Repair
213,Project_5,f1fb89eac4e4,2026-02-21T22:21:49.608Z,2026-02-21,Human,Command,Command,Directive
214,Project_5,f1fb89eac4e4,2026-02-21T22:22:00.405Z,2026-02-21,AI,Execute,Execute,Action
215,Project_5,f1fb89eac4e4,2026-02-21T22:24:11.299Z,2026-02-21,Human,Command,Command,Directive
216,Project_5,f1fb89eac4e4,2026-02-21T22:24:14.244Z,2026-02-21,AI,Execute,Execute,Action
217,Project_5,f1fb89eac4e4,2026-02-21T22:24:53.000Z,2026-02-21,Human,Context,Specify,Directive
217,Project_5,f1fb89eac4e4,2026-02-21T22:24:53.000Z,2026-02-21,Human,Specification,Specify,Directive
218,Project_5,f1fb89eac4e4,2026-02-21T22:24:55.062Z,2026-02-21,AI,Execute,Execute,Action
219,Project_5,f1fb89eac4e4,2026-02-21T22:25:22.756Z,2026-02-21,Human,Request,Request,Directive
220,Project_5,f1fb89eac4e4,2026-02-21T22:25:24.932Z,2026-02-21,AI,Investigate,Investigate,Action
221,Project_5,f1fb89eac4e4,2026-02-21T22:27:04.658Z,2026-02-21,Human,Request,Request,Directive
221,Project_5,f1fb89eac4e4,2026-02-21T22:27:04.658Z,2026-02-21,Human,Specification,Specify,Directive
222,Project_5,f1fb89eac4e4,2026-02-21T22:27:12.495Z,2026-02-21,AI,Investigate,Investigate,Action
223,Project_5,f1fb89eac4e4,2026-02-21T22:30:15.035Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
224,Project_5,91efb998b56d,2026-02-21T22:42:55.439Z,2026-02-21,Human,Context,Specify,Directive
224,Project_5,91efb998b56d,2026-02-21T22:42:55.439Z,2026-02-21,Human,Direct,Command,Directive
224,Project_5,91efb998b56d,2026-02-21T22:42:55.439Z,2026-02-21,Human,Specification,Specify,Directive
225,Project_5,f1fb89eac4e4,2026-02-21T22:42:55.441Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
226,Project_5,91efb998b56d,2026-02-21T22:42:57.703Z,2026-02-21,AI,Investigate,Investigate,Action
227,Project_5,91efb998b56d,2026-02-21T22:50:09.969Z,2026-02-21,Human,Ask,Inquire,Metacognitive
228,Project_5,91efb998b56d,2026-02-21T22:50:20.422Z,2026-02-21,AI,Explain,Explain,Communication
229,Project_5,91efb998b56d,2026-02-21T22:51:34.328Z,2026-02-21,Human,Ask,Inquire,Metacognitive
230,Project_5,91efb998b56d,2026-02-21T22:52:19.463Z,2026-02-21,AI,Explain,Explain,Communication
231,Project_5,91efb998b56d,2026-02-21T22:53:47.066Z,2026-02-21,Human,Command,Command,Directive
232,Project_5,91efb998b56d,2026-02-21T22:53:49.526Z,2026-02-21,AI,Investigate,Investigate,Action
233,Project_5,91efb998b56d,2026-02-21T22:55:20.453Z,2026-02-21,Human,Correction,Correct,Evaluative
233,Project_5,91efb998b56d,2026-02-21T22:55:20.453Z,2026-02-21,Human,Specification,Specify,Directive
234,Project_5,91efb998b56d,2026-02-21T22:56:41.933Z,2026-02-21,AI,Comply,Execute,Action
234,Project_5,91efb998b56d,2026-02-21T22:56:41.933Z,2026-02-21,AI,Investigate,Investigate,Action
235,Project_5,91efb998b56d,2026-02-21T22:58:24.484Z,2026-02-21,Human,Command,Command,Directive
236,Project_5,91efb998b56d,2026-02-21T22:58:28.292Z,2026-02-21,AI,Execute,Execute,Action
237,Project_5,91efb998b56d,2026-02-21T23:03:27.369Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
238,Project_5,91efb998b56d,2026-02-21T23:03:37.745Z,2026-02-21,Human,Specification,Specify,Directive
239,Project_5,91efb998b56d,2026-02-21T23:03:41.557Z,2026-02-21,AI,Execute,Execute,Action
240,Project_5,91efb998b56d,2026-02-21T23:04:26.888Z,2026-02-21,Human,Command,Command,Directive
241,Project_5,91efb998b56d,2026-02-21T23:04:28.945Z,2026-02-21,AI,Execute,Execute,Action
242,Project_5,91efb998b56d,2026-02-21T23:05:48.297Z,2026-02-21,Human,Specification,Specify,Directive
243,Project_5,91efb998b56d,2026-02-21T23:05:49.444Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
244,Project_5,91efb998b56d,2026-02-21T23:06:29.696Z,2026-02-21,Human,Specification,Specify,Directive
245,Project_5,91efb998b56d,2026-02-21T23:06:39.495Z,2026-02-21,AI,Investigate,Investigate,Action
245,Project_5,91efb998b56d,2026-02-21T23:06:39.495Z,2026-02-21,AI,Plan,Plan,Repair
246,Project_5,07b3c05a3e65,2026-02-21T23:09:38.243Z,2026-02-21,Human,Context,Specify,Directive
246,Project_5,07b3c05a3e65,2026-02-21T23:09:38.243Z,2026-02-21,Human,Direct,Command,Directive
246,Project_5,07b3c05a3e65,2026-02-21T23:09:38.243Z,2026-02-21,Human,Specification,Specify,Directive
247,Project_5,91efb998b56d,2026-02-21T23:09:38.245Z,2026-02-21,Human,Interrupt,Interrupt,Metacognitive
248,Project_5,07b3c05a3e65,2026-02-21T23:09:41.182Z,2026-02-21,AI,Investigate,Investigate,Action
249,Project_5,07b3c05a3e65,2026-02-21T23:15:41.452Z,2026-02-21,Human,Refinement,Refine,Evaluative
249,Project_5,07b3c05a3e65,2026-02-21T23:15:41.452Z,2026-02-21,Human,Specification,Specify,Directive
250,Project_5,07b3c05a3e65,2026-02-21T23:15:50.522Z,2026-02-21,AI,Plan,Plan,Repair
251,Project_5,07b3c05a3e65,2026-02-21T23:22:51.599Z,2026-02-21,Human,Ask,Inquire,Metacognitive
252,Project_5,07b3c05a3e65,2026-02-21T23:22:54.525Z,2026-02-21,AI,Execute,Execute,Action
253,Project_5,07b3c05a3e65,2026-02-21T23:27:28.405Z,2026-02-21,Human,Refinement,Refine,Evaluative
253,Project_5,07b3c05a3e65,2026-02-21T23:27:28.405Z,2026-02-21,Human,Specification,Specify,Directive
254,Project_5,07b3c05a3e65,2026-02-21T23:27:32.444Z,2026-02-21,AI,Investigate,Investigate,Action
255,Project_5,07b3c05a3e65,2026-02-21T23:32:33.365Z,2026-02-21,Human,Request,Request,Directive
256,Project_5,07b3c05a3e65,2026-02-21T23:32:35.839Z,2026-02-21,AI,Execute,Execute,Action
257,Project_5,07b3c05a3e65,2026-02-21T23:34:40.260Z,2026-02-21,Human,Request,Request,Directive
257,Project_5,07b3c05a3e65,2026-02-21T23:34:40.260Z,2026-02-21,Human,Specification,Specify,Directive
258,Project_5,07b3c05a3e65,2026-02-21T23:34:44.037Z,2026-02-21,AI,Plan,Plan,Repair
259,Project_5,07b3c05a3e65,2026-02-21T23:42:54.166Z,2026-02-21,Human,Arguing,Frustrate,Evaluative
259,Project_5,07b3c05a3e65,2026-02-21T23:42:54.166Z,2026-02-21,Human,Frustration,Frustrate,Evaluative
260,Project_5,07b3c05a3e65,2026-02-21T23:44:03.460Z,2026-02-21,AI,Explain,Explain,Communication
260,Project_5,07b3c05a3e65,2026-02-21T23:44:03.460Z,2026-02-21,AI,Investigate,Investigate,Action
261,Project_5,07b3c05a3e65,2026-02-21T23:48:37.632Z,2026-02-21,Human,Arguing,Frustrate,Evaluative
262,Project_5,07b3c05a3e65,2026-02-21T23:49:02.172Z,2026-02-21,AI,Execute,Execute,Action
262,Project_5,07b3c05a3e65,2026-02-21T23:49:02.172Z,2026-02-21,AI,Plan,Plan,Repair
263,Project_5,07b3c05a3e65,2026-02-22T00:06:53.474Z,2026-02-22,Human,Context,Specify,Directive
263,Project_5,07b3c05a3e65,2026-02-22T00:06:53.474Z,2026-02-22,Human,Specification,Specify,Directive
264,Project_5,07b3c05a3e65,2026-02-22T00:07:01.079Z,2026-02-22,AI,Investigate,Investigate,Action
265,Project_5,07b3c05a3e65,2026-02-22T00:10:37.629Z,2026-02-22,Human,Arguing,Frustrate,Evaluative
266,Project_5,07b3c05a3e65,2026-02-22T00:10:46.768Z,2026-02-22,AI,Ask,Ask,Communication
266,Project_5,07b3c05a3e65,2026-02-22T00:10:46.768Z,2026-02-22,AI,Explain,Explain,Communication
267,Project_5,07b3c05a3e65,2026-02-22T00:25:13.482Z,2026-02-22,Human,Request,Request,Directive
267,Project_5,07b3c05a3e65,2026-02-22T00:25:13.482Z,2026-02-22,Human,Specification,Specify,Directive
268,Project_5,07b3c05a3e65,2026-02-22T00:25:22.561Z,2026-02-22,AI,Execute,Execute,Action
269,Project_5,8b4845688be0,2026-02-22T00:32:12.560Z,2026-02-22,Human,Context,Specify,Directive
269,Project_5,8b4845688be0,2026-02-22T00:32:12.560Z,2026-02-22,Human,Direct,Command,Directive
269,Project_5,8b4845688be0,2026-02-22T00:32:12.560Z,2026-02-22,Human,Specification,Specify,Directive
270,Project_5,07b3c05a3e65,2026-02-22T00:32:12.561Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
271,Project_5,8b4845688be0,2026-02-22T00:32:15.305Z,2026-02-22,AI,Investigate,Investigate,Action
272,Project_5,8b4845688be0,2026-02-22T00:32:25.209Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
273,Project_5,8b4845688be0,2026-02-22T00:32:42.815Z,2026-02-22,Human,Specification,Specify,Directive
274,Project_5,8b4845688be0,2026-02-22T00:32:46.003Z,2026-02-22,AI,Investigate,Investigate,Action
275,Project_5,8b4845688be0,2026-02-22T00:42:59.849Z,2026-02-22,Human,Frustration,Frustrate,Evaluative
276,Project_5,8b4845688be0,2026-02-22T00:43:02.834Z,2026-02-22,AI,Investigate,Investigate,Action
277,Project_5,8b4845688be0,2026-02-22T00:45:57.722Z,2026-02-22,Human,Ask,Inquire,Metacognitive
278,Project_5,8b4845688be0,2026-02-22T00:46:00.778Z,2026-02-22,AI,Explain,Explain,Communication
279,Project_5,8b4845688be0,2026-02-22T00:46:26.965Z,2026-02-22,Human,Arguing,Frustrate,Evaluative
280,Project_5,8b4845688be0,2026-02-22T00:46:44.889Z,2026-02-22,AI,Investigate,Investigate,Action
280,Project_5,8b4845688be0,2026-02-22T00:46:44.889Z,2026-02-22,AI,Plan,Plan,Repair
280,Project_5,8b4845688be0,2026-02-22T00:46:44.889Z,2026-02-22,AI,Report,Report,Communication
281,Project_5,8b4845688be0,2026-02-22T00:49:53.748Z,2026-02-22,Human,Specification,Specify,Directive
282,Project_5,8b4845688be0,2026-02-22T00:50:18.760Z,2026-02-22,AI,Investigate,Investigate,Action
283,Project_5,8b4845688be0,2026-02-22T09:00:51.038Z,2026-02-22,Human,Arguing,Frustrate,Evaluative
284,Project_5,8b4845688be0,2026-02-22T09:01:16.210Z,2026-02-22,AI,Investigate,Investigate,Action
285,Project_5,8b4845688be0,2026-02-22T09:02:29.912Z,2026-02-22,Human,Refinement,Refine,Evaluative
286,Project_5,8b4845688be0,2026-02-22T09:02:33.062Z,2026-02-22,AI,Execute,Execute,Action
287,Project_5,8b4845688be0,2026-02-22T09:04:37.554Z,2026-02-22,Human,Request,Request,Directive
287,Project_5,8b4845688be0,2026-02-22T09:04:37.554Z,2026-02-22,Human,Specification,Specify,Directive
288,Project_5,8b4845688be0,2026-02-22T09:08:29.489Z,2026-02-22,AI,Investigate,Investigate,Action
289,Project_5,8b4845688be0,2026-02-22T09:09:02.725Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
290,Project_5,8b4845688be0,2026-02-22T09:10:38.124Z,2026-02-22,Human,Specification,Specify,Directive
291,Project_5,8b4845688be0,2026-02-22T09:11:23.620Z,2026-02-22,AI,Ask,Ask,Communication
291,Project_5,8b4845688be0,2026-02-22T09:11:23.620Z,2026-02-22,AI,Explain,Explain,Communication
292,Project_5,8b4845688be0,2026-02-22T09:13:13.896Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
293,Project_5,8b4845688be0,2026-02-22T09:14:11.703Z,2026-02-22,Human,Refinement,Refine,Evaluative
293,Project_5,8b4845688be0,2026-02-22T09:14:11.703Z,2026-02-22,Human,Specification,Specify,Directive
294,Project_5,8b4845688be0,2026-02-22T09:15:21.173Z,2026-02-22,AI,Explain,Explain,Communication
295,Project_5,8b4845688be0,2026-02-22T09:22:12.452Z,2026-02-22,Human,Context,Specify,Directive
295,Project_5,8b4845688be0,2026-02-22T09:22:12.452Z,2026-02-22,Human,Specification,Specify,Directive
296,Project_5,8b4845688be0,2026-02-22T09:22:16.461Z,2026-02-22,AI,Investigate,Investigate,Action
296,Project_5,8b4845688be0,2026-02-22T09:22:16.461Z,2026-02-22,AI,Plan,Plan,Repair
297,Project_5,535ad5287a1a,2026-02-22T09:28:01.529Z,2026-02-22,Human,Context,Specify,Directive
297,Project_5,535ad5287a1a,2026-02-22T09:28:01.529Z,2026-02-22,Human,Direct,Command,Directive
297,Project_5,535ad5287a1a,2026-02-22T09:28:01.529Z,2026-02-22,Human,Specification,Specify,Directive
298,Project_5,8b4845688be0,2026-02-22T09:28:01.530Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
299,Project_5,535ad5287a1a,2026-02-22T09:28:04.037Z,2026-02-22,AI,Investigate,Investigate,Action
300,Project_5,535ad5287a1a,2026-02-22T09:37:38.499Z,2026-02-22,Human,Frustration,Frustrate,Evaluative
300,Project_5,535ad5287a1a,2026-02-22T09:37:38.499Z,2026-02-22,Human,Request,Request,Directive
301,Project_5,535ad5287a1a,2026-02-22T09:37:42.209Z,2026-02-22,AI,Investigate,Investigate,Action
301,Project_5,535ad5287a1a,2026-02-22T09:37:42.209Z,2026-02-22,AI,Plan,Plan,Repair
302,Project_5,535ad5287a1a,2026-02-22T09:46:41.482Z,2026-02-22,Human,Request,Request,Directive
303,Project_5,535ad5287a1a,2026-02-22T09:46:50.322Z,2026-02-22,AI,Investigate,Investigate,Action
304,Project_5,535ad5287a1a,2026-02-22T09:49:38.624Z,2026-02-22,Human,Frustration,Frustrate,Evaluative
304,Project_5,535ad5287a1a,2026-02-22T09:49:38.624Z,2026-02-22,Human,Request,Request,Directive
305,Project_5,535ad5287a1a,2026-02-22T09:49:45.235Z,2026-02-22,AI,Investigate,Investigate,Action
306,Project_5,535ad5287a1a,2026-02-22T09:51:12.504Z,2026-02-22,Human,Context,Specify,Directive
306,Project_5,535ad5287a1a,2026-02-22T09:51:12.504Z,2026-02-22,Human,Specification,Specify,Directive
307,Project_5,535ad5287a1a,2026-02-22T09:51:14.973Z,2026-02-22,AI,Investigate,Investigate,Action
308,Project_5,535ad5287a1a,2026-02-22T10:00:15.094Z,2026-02-22,Human,Frustration,Frustrate,Evaluative
308,Project_5,535ad5287a1a,2026-02-22T10:00:15.094Z,2026-02-22,Human,Specification,Specify,Directive
309,Project_5,535ad5287a1a,2026-02-22T10:00:35.802Z,2026-02-22,AI,Investigate,Investigate,Action
309,Project_5,535ad5287a1a,2026-02-22T10:00:35.802Z,2026-02-22,AI,Plan,Plan,Repair
310,Project_5,535ad5287a1a,2026-02-22T10:07:57.258Z,2026-02-22,Human,Correction,Correct,Evaluative
310,Project_5,535ad5287a1a,2026-02-22T10:07:57.258Z,2026-02-22,Human,Refinement,Refine,Evaluative
311,Project_5,535ad5287a1a,2026-02-22T10:08:59.434Z,2026-02-22,AI,Comply,Execute,Action
311,Project_5,535ad5287a1a,2026-02-22T10:08:59.434Z,2026-02-22,AI,Investigate,Investigate,Action
311,Project_5,535ad5287a1a,2026-02-22T10:08:59.434Z,2026-02-22,AI,Plan,Plan,Repair
312,Project_5,535ad5287a1a,2026-02-22T10:13:12.591Z,2026-02-22,Human,Command,Command,Directive
313,Project_5,535ad5287a1a,2026-02-22T10:13:15.530Z,2026-02-22,AI,Investigate,Investigate,Action
314,Project_5,535ad5287a1a,2026-02-22T10:13:36.903Z,2026-02-22,Human,Interrupt,Interrupt,Metacognitive
315,Project_5,535ad5287a1a,2026-02-22T10:13:56.449Z,2026-02-22,Human,Specification,Specify,Directive
316,Project_5,535ad5287a1a,2026-02-22T10:14:00.050Z,2026-02-22,AI,Execute,Execute,Action
317,Project_5,535ad5287a1a,2026-02-22T10:16:15.992Z,2026-02-22,Human,Refinement,Refine,Evaluative
317,Project_5,535ad5287a1a,2026-02-22T10:16:15.992Z,2026-02-22,Human,Specification,Specify,Directive
318,Project_5,535ad5287a1a,2026-02-22T10:16:22.021Z,2026-02-22,AI,Investigate,Investigate,Action
319,Project_5,535ad5287a1a,2026-02-22T10:20:49.411Z,2026-02-22,Human,Request,Request,Directive
320,Project_5,535ad5287a1a,2026-02-22T10:21:10.827Z,2026-02-22,AI,Investigate,Investigate,Action
320,Project_5,535ad5287a1a,2026-02-22T10:21:10.827Z,2026-02-22,AI,Plan,Plan,Repair
